OrderID,Year,State,Category,ProductName,Brand,PaymentMethod,OrderStatus,Quantity,TotalAmount,Tax,ShippingCost
799,2021,IL,Clothing,Mechanical Keyboard,Fizzle,Amazon Pay,Delivered,58,10597.04,11.58,118.26
800,2023,PA,Books,Water Bottle,Apex,Amazon Pay,Delivered,41,9088.77,25.1,91.56
801,2022,PA,Books,Memory Card 128GB,Fizzle,Amazon Pay,Shipped,36,16410.39,25.23,117.97
802,2021,IN,Books,Mechanical Keyboard,HomeEase,Debit Card,Delivered,34,17030.58,30.58,163.73
803,2022,WA,Electronics,Memory Card 128GB,Fizzle,Credit Card,Delivered,70,8984.18,25.32,191.35
804,2022,CO,Electronics,Jeans,CoreTech,Net Banking,Delivered,47,17564.72,16.41,132.01
805,2020,WA,Clothing,Dress Shirt,Zenith,Debit Card,Delivered,48,13063.12,27.74,131.0
806,2023,TX,Sports & Outdoors,Electric Kettle,BrightMax,Debit Card,Delivered,37,18819.2,20.69,156.3
807,2024,PA,Sports & Outdoors,Jeans,CoreTech,Net Banking,Returned,47,17878.66,21.52,140.89
808,2021,IN,Electronics,Gaming Mouse,CoreTech,Amazon Pay,Delivered,59,17716.13,27.46,116.92
809,2020,PA,Clothing,Electric Kettle,Apex,Debit Card,Delivered,60,9548.05,26.19,192.24
810,2023,CA,Electronics,Kids Toy Car,ReadMore,Credit Card,Delivered,49,9309.5,10.74,184.08
811,2020,CO,Clothing,Kids Toy Car,KiddoFun,Net Banking,Delivered,31,16287.09,32.88,185.69
812,2021,OH,Clothing,Smartwatch,KiddoFun,UPI,Delivered,48,11545.96,30.64,155.95
813,2020,CO,Home & Kitchen,Jeans,Apex,Debit Card,Delivered,41,18720.54,16.57,182.03
814,2024,IL,Books,Gaming Mouse,Apex,Credit Card,Pending,45,8739.6,32.06,183.0
815,2024,NC,Sports & Outdoors,Electric Kettle,KiddoFun,Amazon Pay,Delivered,59,11819.62,29.81,128.11
816,2020,WA,Electronics,Jeans,BrightMax,Amazon Pay,Delivered,31,16256.18,17.43,92.32
817,2022,IN,Electronics,Smartwatch,ReadMore,UPI,Delivered,63,17595.37,18.79,106.93
818,2024,NC,Electronics,LED Desk Lamp,UrbanStyle,Net Banking,Returned,30,17470.52,26.24,95.51
819,2024,IN,Toys & Games,Smartwatch,BrightMax,Net Banking,Delivered,56,15623.62,22.49,154.46
820,2023,IL,Toys & Games,Water Bottle,Zenith,UPI,Delivered,41,13877.86,22.32,177.43
821,2023,IN,Clothing,Memory Card 128GB,BrightMax,Credit Card,Delivered,61,11505.69,27.14,199.47
822,2024,CA,Toys & Games,Smartwatch,Zenith,Debit Card,Delivered,50,12172.59,10.0,109.03
823,2021,NC,Clothing,Water Bottle,Fizzle,Net Banking,Returned,55,9353.14,12.4,128.71
824,2021,PA,Home & Kitchen,Dress Shirt,CoreTech,Net Banking,Delivered,63,13313.49,28.31,116.82
825,2024,CO,Home & Kitchen,Gaming Mouse,UrbanStyle,Net Banking,Delivered,38,17271.26,24.56,170.5
826,2022,CO,Books,Dress Shirt,HomeEase,Amazon Pay,Shipped,51,17249.81,21.33,100.75
827,2020,IL,Books,Mechanical Keyboard,HomeEase,Debit Card,Delivered,48,18592.3,17.53,126.98
828,2020,PA,Clothing,Gaming Mouse,BrightMax,UPI,Delivered,59,16260.85,12.32,172.41
829,2023,TX,Electronics,Dress Shirt,Zenith,Credit Card,Shipped,56,17032.94,17.95,167.24
830,2024,IN,Books,Water Bottle,KiddoFun,Credit Card,Delivered,61,19361.95,28.54,96.2
831,2022,IL,Home & Kitchen,Gaming Mouse,NextPro,Net Banking,Delivered,68,15118.43,29.96,138.33
832,2021,CA,Home & Kitchen,Memory Card 128GB,Fizzle,Amazon Pay,Delivered,36,14010.33,34.45,151.47
833,2023,OH,Home & Kitchen,LED Desk Lamp,CoreTech,Net Banking,Delivered,60,10542.63,13.73,140.99
834,2020,IN,Electronics,Kids Toy Car,ReadMore,Credit Card,Delivered,41,15535.95,24.95,145.41
835,2024,CO,Toys & Games,Electric Kettle,HomeEase,Debit Card,Delivered,46,19903.95,20.14,146.93
836,2022,CA,Toys & Games,Kids Toy Car,Fizzle,Amazon Pay,Shipped,62,19666.01,19.1,151.56
837,2021,PA,Toys & Games,Electric Kettle,CoreTech,Cash on Delivery,Delivered,46,20327.16,21.37,173.91
838,2023,CA,Books,Memory Card 128GB,Zenith,Cash on Delivery,Shipped,38,15831.41,9.4,140.09
839,2023,CA,Home & Kitchen,Memory Card 128GB,NextPro,Net Banking,Delivered,65,14191.7,18.51,167.35
840,2021,NC,Clothing,Electric Kettle,Fizzle,Cash on Delivery,Delivered,39,20698.88,21.76,148.24
841,2021,TX,Toys & Games,Water Bottle,ReadMore,Net Banking,Delivered,44,12473.4,23.91,127.49
842,2023,CO,Clothing,Memory Card 128GB,CoreTech,Amazon Pay,Shipped,51,15745.31,28.48,138.73
843,2024,PA,Electronics,Mechanical Keyboard,Apex,Net Banking,Shipped,44,18009.32,29.18,148.35
844,2021,WA,Clothing,Smartwatch,Fizzle,Amazon Pay,Delivered,53,16039.97,15.87,139.73
845,2020,PA,Books,LED Desk Lamp,HomeEase,Net Banking,Delivered,39,19198.49,12.23,147.21
846,2024,WA,Books,Memory Card 128GB,KiddoFun,Credit Card,Delivered,45,17018.91,24.24,118.74
847,2023,CA,Clothing,LED Desk Lamp,CoreTech,Amazon Pay,Delivered,62,12833.69,34.42,165.3
848,2023,IN,Sports & Outdoors,Gaming Mouse,NextPro,Debit Card,Delivered,34,19505.41,13.66,133.73
849,2020,CA,Electronics,LED Desk Lamp,KiddoFun,Amazon Pay,Shipped,49,16762.71,30.1,156.2
850,2022,IL,Clothing,Electric Kettle,ReadMore,Amazon Pay,Delivered,50,9492.38,27.04,117.34
851,2024,TX,Electronics,Mechanical Keyboard,Fizzle,Credit Card,Shipped,59,12994.79,28.63,127.03
852,2024,OH,Toys & Games,Gaming Mouse,BrightMax,Net Banking,Returned,60,14149.25,32.73,199.75
853,2020,CO,Electronics,Water Bottle,CoreTech,Net Banking,Delivered,46,15625.5,19.6,154.06
854,2022,PA,Home & Kitchen,Mechanical Keyboard,UrbanStyle,Cash on Delivery,Delivered,63,21638.32,24.32,148.9
855,2023,PA,Home & Kitchen,Dress Shirt,ReadMore,UPI,Delivered,59,10685.03,11.97,157.95
856,2021,NC,Sports & Outdoors,Water Bottle,Zenith,UPI,Delivered,43,14578.96,29.86,135.19
857,2024,NC,Books,Smartwatch,UrbanStyle,UPI,Delivered,62,16388.39,13.92,94.81
858,2022,WA,Sports & Outdoors,Water Bottle,CoreTech,UPI,Returned,61,10368.96,18.27,154.47
859,2021,CO,Electronics,Electric Kettle,Apex,Debit Card,Cancelled,46,21095.33,29.7,179.58
860,2021,NC,Home & Kitchen,Smartwatch,BrightMax,Net Banking,Delivered,62,18717.77,23.55,111.19
861,2023,CA,Books,Memory Card 128GB,CoreTech,Cash on Delivery,Pending,51,19239.64,20.24,135.93
862,2021,WA,Home & Kitchen,Memory Card 128GB,KiddoFun,Credit Card,Returned,37,16566.32,33.5,139.22
863,2024,IL,Electronics,Kids Toy Car,Apex,UPI,Returned,46,15577.48,13.48,138.66
864,2021,PA,Toys & Games,Electric Kettle,KiddoFun,UPI,Shipped,62,19438.12,22.43,128.25
865,2023,IN,Books,Dress Shirt,Apex,Cash on Delivery,Delivered,32,13492.81,9.44,109.86
866,2020,TX,Clothing,Mechanical Keyboard,ReadMore,Amazon Pay,Pending,60,19906.24,14.74,113.23
867,2022,CA,Sports & Outdoors,Jeans,KiddoFun,Cash on Delivery,Delivered,62,18789.0,21.91,113.61
868,2022,PA,Sports & Outdoors,Mechanical Keyboard,NextPro,Cash on Delivery,Shipped,50,14725.55,21.51,93.33
869,2021,OH,Books,Electric Kettle,Apex,Debit Card,Delivered,58,18952.3,23.9,111.32
870,2024,CA,Books,Memory Card 128GB,UrbanStyle,Amazon Pay,Cancelled,49,10914.58,28.76,191.08
871,2024,CO,Toys & Games,Mechanical Keyboard,CoreTech,Debit Card,Delivered,45,11886.26,29.21,83.74
872,2024,IN,Toys & Games,Electric Kettle,KiddoFun,Debit Card,Delivered,31,11301.01,20.09,102.76
873,2024,CO,Clothing,Water Bottle,ReadMore,Credit Card,Pending,55,14793.32,9.92,139.31
874,2020,OH,Clothing,Electric Kettle,UrbanStyle,Credit Card,Delivered,45,15901.06,17.07,87.89
875,2022,OH,Sports & Outdoors,Gaming Mouse,HomeEase,UPI,Delivered,60,11531.52,10.15,152.72
876,2024,IL,Toys & Games,Kids Toy Car,Zenith,Debit Card,Delivered,47,18420.74,26.23,147.02
877,2024,NC,Sports & Outdoors,Gaming Mouse,Zenith,Credit Card,Delivered,66,9512.85,31.72,82.0
878,2021,CO,Clothing,Water Bottle,Zenith,Net Banking,Delivered,39,15918.12,25.78,82.54
879,2024,OH,Electronics,Smartwatch,BrightMax,Cash on Delivery,Delivered,53,21104.53,11.73,182.79
880,2024,CO,Electronics,LED Desk Lamp,Apex,UPI,Delivered,49,10590.65,30.45,184.87
881,2024,OH,Electronics,Memory Card 128GB,Fizzle,Debit Card,Delivered,57,14409.28,32.74,101.9
882,2022,WA,Clothing,Smartwatch,KiddoFun,Credit Card,Cancelled,49,15856.35,26.85,82.81
883,2020,PA,Toys & Games,Mechanical Keyboard,HomeEase,Cash on Delivery,Delivered,45,21599.88,32.83,106.22
884,2020,CA,Clothing,LED Desk Lamp,Zenith,Amazon Pay,Delivered,40,16350.37,19.2,93.88
885,2020,CA,Home & Kitchen,Jeans,UrbanStyle,Net Banking,Shipped,47,17867.4,17.43,192.68
886,2024,WA,Home & Kitchen,Water Bottle,UrbanStyle,Cash on Delivery,Delivered,57,11977.52,28.21,149.64
887,2022,NC,Clothing,Kids Toy Car,KiddoFun,Cash on Delivery,Delivered,36,12436.98,9.3,174.65
888,2020,IL,Home & Kitchen,Electric Kettle,ReadMore,Amazon Pay,Delivered,54,19811.25,19.93,101.21
889,2024,CA,Electronics,Dress Shirt,UrbanStyle,Credit Card,Delivered,34,15107.84,33.58,89.2
890,2020,NC,Home & Kitchen,Mechanical Keyboard,Zenith,UPI,Delivered,39,17538.94,21.08,160.99
891,2022,PA,Toys & Games,Smartwatch,NextPro,UPI,Delivered,50,11893.48,23.37,191.89
892,2023,PA,Toys & Games,LED Desk Lamp,KiddoFun,Debit Card,Delivered,69,13753.16,26.67,108.83
893,2023,PA,Clothing,Kids Toy Car,Zenith,Amazon Pay,Delivered,38,14033.12,23.47,162.5
894,2023,WA,Home & Kitchen,Smartwatch,CoreTech,Credit Card,Shipped,30,10720.13,21.61,154.52
895,2024,TX,Clothing,Water Bottle,Zenith,UPI,Pending,41,13511.48,16.62,106.51
896,2020,OH,Sports & Outdoors,Gaming Mouse,ReadMore,Cash on Delivery,Delivered,69,16396.22,13.12,132.78
897,2022,OH,Toys & Games,Jeans,ReadMore,Debit Card,Returned,41,11928.29,30.19,126.35
898,2022,OH,Electronics,Electric Kettle,ReadMore,Credit Card,Delivered,60,14722.9,16.11,88.9
899,2020,IL,Sports & Outdoors,Electric Kettle,HomeEase,Debit Card,Pending,43,13041.61,23.36,186.52
900,2020,CA,Sports & Outdoors,Electric Kettle,HomeEase,Debit Card,Cancelled,52,19531.9,21.58,149.4
901,2022,IL,Clothing,Gaming Mouse,KiddoFun,Debit Card,Delivered,68,16789.35,19.11,147.97
902,2023,WA,Books,Water Bottle,Apex,Credit Card,Delivered,46,10706.99,26.26,164.54
903,2020,IL,Books,Gaming Mouse,Fizzle,UPI,Shipped,46,14147.59,15.82,144.04
904,2020,CO,Books,Water Bottle,Zenith,UPI,Delivered,62,11041.64,27.06,85.86
905,2023,PA,Sports & Outdoors,Smartwatch,HomeEase,Credit Card,Delivered,64,17135.14,16.09,108.78
906,2020,PA,Sports & Outdoors,LED Desk Lamp,KiddoFun,Net Banking,Shipped,31,14837.82,11.77,191.27
907,2023,IN,Books,Jeans,Apex,Credit Card,Delivered,65,17083.65,16.0,193.26
908,2024,NC,Clothing,Mechanical Keyboard,Zenith,Credit Card,Shipped,32,16651.52,22.91,143.91
909,2020,CA,Clothing,Smartwatch,Apex,Amazon Pay,Delivered,50,15966.26,12.52,190.69
910,2024,OH,Books,Water Bottle,Zenith,Debit Card,Shipped,40,18205.82,27.36,187.56
911,2023,IL,Clothing,Water Bottle,Fizzle,Debit Card,Shipped,54,17068.98,11.19,125.09
912,2021,CA,Home & Kitchen,LED Desk Lamp,CoreTech,Net Banking,Delivered,66,18507.0,24.01,119.81
913,2022,PA,Home & Kitchen,Water Bottle,BrightMax,UPI,Delivered,57,12466.46,28.36,104.2
914,2022,NC,Home & Kitchen,Memory Card 128GB,CoreTech,Net Banking,Delivered,66,19520.96,29.01,128.73
915,2020,IL,Home & Kitchen,Kids Toy Car,Apex,Net Banking,Delivered,34,16028.51,24.8,88.31
916,2023,OH,Electronics,Gaming Mouse,Zenith,Amazon Pay,Delivered,38,13722.76,17.98,162.43
917,2021,TX,Sports & Outdoors,Water Bottle,UrbanStyle,Credit Card,Returned,68,11423.01,19.14,173.47
918,2023,OH,Electronics,Electric Kettle,Fizzle,UPI,Delivered,48,19763.28,21.66,190.75
919,2024,IL,Toys & Games,Jeans,Apex,Debit Card,Delivered,69,17629.14,26.59,114.96
920,2023,NC,Clothing,Mechanical Keyboard,UrbanStyle,Credit Card,Delivered,42,12658.3,21.25,165.5
921,2022,CA,Clothing,Memory Card 128GB,Fizzle,Cash on Delivery,Delivered,47,12402.77,29.87,102.77
922,2021,TX,Clothing,Electric Kettle,CoreTech,Amazon Pay,Delivered,39,19200.97,15.87,131.01
923,2022,IN,Books,Gaming Mouse,BrightMax,Cash on Delivery,Shipped,34,11424.79,20.09,175.29
924,2021,WA,Clothing,Memory Card 128GB,Apex,Credit Card,Delivered,61,13832.05,33.66,108.65
925,2023,TX,Home & Kitchen,Kids Toy Car,Zenith,Cash on Delivery,Delivered,36,9287.37,15.25,195.23
926,2022,NC,Sports & Outdoors,Jeans,Zenith,Cash on Delivery,Shipped,34,15948.95,20.18,133.95
927,2023,OH,Books,Mechanical Keyboard,BrightMax,Amazon Pay,Pending,41,16657.07,25.39,137.69
928,2023,CA,Home & Kitchen,Water Bottle,UrbanStyle,Credit Card,Delivered,30,12844.3,31.8,99.09
929,2022,OH,Books,Electric Kettle,ReadMore,Cash on Delivery,Delivered,58,14751.26,25.6,134.35
930,2020,CA,Sports & Outdoors,Dress Shirt,Zenith,Debit Card,Delivered,45,14922.95,25.02,185.19
931,2024,PA,Electronics,Mechanical Keyboard,KiddoFun,Cash on Delivery,Delivered,67,15979.1,10.4,121.24
932,2024,WA,Books,Gaming Mouse,Fizzle,Debit Card,Shipped,50,11586.6,15.88,131.88
933,2022,OH,Electronics,Kids Toy Car,CoreTech,Net Banking,Delivered,48,10680.1,30.38,93.2
934,2024,TX,Toys & Games,Mechanical Keyboard,HomeEase,Debit Card,Delivered,50,20532.88,11.02,157.83
935,2023,PA,Toys & Games,LED Desk Lamp,NextPro,Debit Card,Delivered,66,12585.09,23.16,85.26
936,2021,IL,Home & Kitchen,Dress Shirt,UrbanStyle,Amazon Pay,Shipped,68,9967.88,12.53,183.07
937,2023,OH,Electronics,Gaming Mouse,Fizzle,Net Banking,Delivered,56,21178.02,17.17,129.45
938,2020,IL,Clothing,Gaming Mouse,NextPro,Amazon Pay,Cancelled,51,15098.71,26.22,90.81
939,2021,IN,Clothing,Water Bottle,ReadMore,Credit Card,Delivered,37,15715.83,23.23,189.06
940,2020,CA,Electronics,Mechanical Keyboard,Apex,Credit Card,Delivered,43,9601.24,16.35,103.75
941,2024,OH,Books,Dress Shirt,Fizzle,UPI,Delivered,51,15703.34,32.03,151.95
942,2023,NC,Home & Kitchen,Gaming Mouse,HomeEase,Cash on Delivery,Delivered,57,16061.54,16.27,141.28
943,2023,PA,Electronics,Jeans,KiddoFun,Amazon Pay,Delivered,41,17982.06,32.17,168.75
944,2022,NC,Clothing,Gaming Mouse,NextPro,UPI,Delivered,63,16034.37,23.08,104.63
945,2020,IL,Clothing,Dress Shirt,Zenith,Net Banking,Shipped,40,20137.24,20.35,182.06
946,2020,CA,Books,Kids Toy Car,CoreTech,UPI,Delivered,37,13717.63,16.42,147.26
947,2023,IL,Books,LED Desk Lamp,BrightMax,Credit Card,Cancelled,53,18626.22,31.7,147.94
948,2021,NC,Clothing,Gaming Mouse,UrbanStyle,Cash on Delivery,Cancelled,62,18054.85,26.28,161.39
949,2022,CA,Electronics,Electric Kettle,KiddoFun,Net Banking,Cancelled,60,15945.22,10.82,98.1
950,2024,IN,Toys & Games,Smartwatch,Apex,Debit Card,Delivered,43,9301.42,32.27,173.9
951,2022,IL,Books,Kids Toy Car,BrightMax,Cash on Delivery,Delivered,45,14855.01,28.19,116.26
952,2023,TX,Books,Water Bottle,NextPro,UPI,Delivered,65,12885.63,31.56,172.21
953,2021,NC,Toys & Games,LED Desk Lamp,KiddoFun,Credit Card,Delivered,32,10948.04,29.41,161.77
954,2021,CO,Toys & Games,Smartwatch,UrbanStyle,Amazon Pay,Delivered,39,9871.16,9.07,124.4
955,2024,TX,Home & Kitchen,LED Desk Lamp,BrightMax,UPI,Delivered,31,10749.32,32.98,81.75
956,2023,IL,Clothing,Jeans,Zenith,Amazon Pay,Shipped,63,15745.65,20.62,81.97
957,2023,WA,Sports & Outdoors,Mechanical Keyboard,BrightMax,Net Banking,Delivered,35,17705.31,9.87,98.7
958,2021,IN,Electronics,Electric Kettle,Fizzle,Credit Card,Returned,41,13509.08,21.33,121.87
959,2021,NC,Books,Kids Toy Car,NextPro,Cash on Delivery,Delivered,68,11993.04,32.43,193.49
960,2021,PA,Toys & Games,Jeans,KiddoFun,UPI,Delivered,31,21471.97,21.48,176.37
961,2020,IN,Electronics,Electric Kettle,CoreTech,Debit Card,Delivered,46,21269.09,12.98,154.83
962,2020,NC,Sports & Outdoors,Smartwatch,BrightMax,Net Banking,Delivered,46,20684.7,27.55,95.06
963,2024,OH,Clothing,Dress Shirt,Fizzle,Debit Card,Returned,63,15822.06,25.22,110.16
964,2024,NC,Home & Kitchen,Mechanical Keyboard,Fizzle,Net Banking,Shipped,31,10795.89,34.18,141.06
965,2020,PA,Home & Kitchen,Smartwatch,Apex,Cash on Delivery,Delivered,49,14807.13,28.92,136.54
966,2020,CO,Clothing,Gaming Mouse,CoreTech,UPI,Shipped,43,21330.17,29.47,154.0
967,2020,PA,Home & Kitchen,LED Desk Lamp,BrightMax,Amazon Pay,Delivered,46,12641.73,23.24,152.06
968,2021,WA,Books,Gaming Mouse,NextPro,Net Banking,Delivered,66,13707.71,17.34,138.4
969,2023,WA,Clothing,Electric Kettle,Zenith,Cash on Delivery,Delivered,51,10186.39,14.1,171.34
970,2021,IN,Clothing,Water Bottle,CoreTech,Credit Card,Shipped,60,17153.89,32.04,112.91
971,2020,NC,Clothing,Dress Shirt,BrightMax,Net Banking,Delivered,67,13041.12,9.37,163.98
972,2020,CA,Sports & Outdoors,Gaming Mouse,KiddoFun,Net Banking,Cancelled,57,21413.4,12.12,141.73
973,2020,OH,Clothing,Smartwatch,NextPro,Cash on Delivery,Delivered,54,12277.21,20.79,160.35
974,2023,OH,Electronics,Electric Kettle,UrbanStyle,Cash on Delivery,Cancelled,46,16016.17,12.03,133.46
975,2020,CO,Clothing,Jeans,Fizzle,Cash on Delivery,Delivered,32,17289.2,12.37,179.81
976,2021,CO,Clothing,Electric Kettle,Apex,UPI,Delivered,50,10904.33,17.99,157.91
977,2024,PA,Clothing,Kids Toy Car,Apex,Debit Card,Delivered,37,15403.18,16.05,92.61
978,2021,IN,Electronics,Dress Shirt,Apex,Net Banking,Shipped,46,12678.14,16.97,191.94
979,2020,CA,Electronics,Gaming Mouse,KiddoFun,Debit Card,Delivered,34,19391.48,29.58,126.74
980,2020,IN,Clothing,Water Bottle,Apex,UPI,Shipped,49,17088.52,28.28,97.38
981,2023,TX,Clothing,Water Bottle,Fizzle,UPI,Delivered,50,13595.04,33.84,141.98
982,2021,OH,Home & Kitchen,Smartwatch,Fizzle,UPI,Delivered,39,10121.4,13.64,155.78
983,2023,IN,Home & Kitchen,Dress Shirt,ReadMore,UPI,Delivered,41,9573.12,14.7,127.67
984,2021,IL,Clothing,Mechanical Keyboard,CoreTech,Amazon Pay,Delivered,66,19002.74,33.24,181.04
985,2024,PA,Home & Kitchen,Water Bottle,Fizzle,Amazon Pay,Delivered,62,18223.34,26.39,134.29
986,2021,WA,Sports & Outdoors,Mechanical Keyboard,UrbanStyle,Amazon Pay,Delivered,53,10875.03,9.81,108.68
987,2021,OH,Home & Kitchen,Kids Toy Car,HomeEase,Net Banking,Delivered,64,11011.23,17.04,102.02
988,2024,WA,Sports & Outdoors,Mechanical Keyboard,KiddoFun,Credit Card,Delivered,34,14054.28,22.85,87.25
989,2021,IN,Sports & Outdoors,LED Desk Lamp,BrightMax,UPI,Delivered,60,17520.92,14.86,113.49
990,2023,IL,Home & Kitchen,Memory Card 128GB,NextPro,Credit Card,Shipped,62,15980.28,31.56,192.88
991,2023,PA,Electronics,Smartwatch,KiddoFun,UPI,Delivered,55,14572.8,20.64,182.02
992,2022,IN,Home & Kitchen,Smartwatch,KiddoFun,Net Banking,Delivered,57,17063.03,12.97,155.33
993,2021,WA,Clothing,Mechanical Keyboard,BrightMax,UPI,Delivered,66,17771.47,14.36,138.23
994,2023,IN,Home & Kitchen,Memory Card 128GB,KiddoFun,Debit Card,Delivered,54,12500.81,9.09,169.56
995,2021,IL,Books,Jeans,CoreTech,Amazon Pay,Delivered,30,9764.49,11.66,96.51
996,2020,TX,Sports & Outdoors,Jeans,KiddoFun,Net Banking,Delivered,51,20303.98,16.96,157.27
997,2023,IN,Books,LED Desk Lamp,Fizzle,Cash on Delivery,Delivered,55,9028.77,25.88,101.54
998,2020,IL,Books,Water Bottle,BrightMax,Amazon Pay,Delivered,57,14875.68,16.2,138.64
999,2024,CA,Books,Electric Kettle,Apex,UPI,Delivered,66,8868.1,20.52,163.82
1000,2021,TX,Toys & Games,Electric Kettle,NextPro,UPI,Delivered,57,20215.68,20.08,145.45
1001,2024,IL,Books,Dress Shirt,ReadMore,UPI,Delivered,41,9857.96,13.43,159.21
1002,2020,PA,Electronics,Electric Kettle,Zenith,Credit Card,Returned,62,21146.03,15.93,126.29
1003,2020,CA,Books,Kids Toy Car,NextPro,Cash on Delivery,Pending,58,14596.14,31.74,174.62
1004,2021,TX,Electronics,Memory Card 128GB,CoreTech,Cash on Delivery,Delivered,68,15120.43,20.69,173.82
1005,2021,CO,Books,Memory Card 128GB,ReadMore,Credit Card,Delivered,69,9011.08,26.25,141.83
1006,2022,WA,Sports & Outdoors,Gaming Mouse,Zenith,UPI,Delivered,59,20030.38,15.88,190.9
1007,2021,OH,Toys & Games,Memory Card 128GB,NextPro,Amazon Pay,Delivered,50,20016.64,28.8,177.34
1008,2023,IN,Sports & Outdoors,LED Desk Lamp,UrbanStyle,Amazon Pay,Delivered,34,9442.12,9.17,101.51
1009,2023,IN,Books,LED Desk Lamp,Fizzle,Cash on Delivery,Delivered,38,9731.95,27.47,141.41
1010,2020,TX,Books,Water Bottle,CoreTech,UPI,Shipped,30,20843.54,18.7,130.32
1011,2023,NC,Electronics,Kids Toy Car,Fizzle,Credit Card,Delivered,51,13560.5,21.34,143.81
1012,2022,TX,Home & Kitchen,Memory Card 128GB,HomeEase,UPI,Delivered,62,11008.16,25.88,117.08
1013,2024,PA,Sports & Outdoors,Gaming Mouse,NextPro,Cash on Delivery,Delivered,61,13042.35,31.48,191.84
1014,2024,IN,Sports & Outdoors,Gaming Mouse,Fizzle,UPI,Delivered,67,18542.0,15.01,189.24
1015,2023,IL,Clothing,LED Desk Lamp,Apex,Credit Card,Delivered,31,20003.18,30.24,187.34
1016,2020,IL,Home & Kitchen,LED Desk Lamp,Zenith,Debit Card,Delivered,54,20224.29,16.5,137.66
1017,2021,NC,Electronics,Smartwatch,UrbanStyle,Debit Card,Delivered,45,16050.84,27.71,170.13
1018,2022,PA,Books,Smartwatch,Apex,Net Banking,Delivered,49,20927.75,17.71,113.31
1019,2021,IN,Clothing,Water Bottle,CoreTech,Net Banking,Returned,32,9694.54,13.22,193.86
1020,2021,WA,Clothing,Gaming Mouse,CoreTech,Debit Card,Shipped,65,16324.17,16.74,138.54
1021,2021,TX,Sports & Outdoors,Kids Toy Car,KiddoFun,UPI,Delivered,67,11609.46,13.98,182.28
1022,2021,IN,Home & Kitchen,Jeans,Zenith,Cash on Delivery,Pending,70,20936.2,12.94,154.39
1023,2022,TX,Electronics,LED Desk Lamp,BrightMax,Net Banking,Delivered,68,10833.5,21.78,174.37
1024,2021,CO,Home & Kitchen,Electric Kettle,CoreTech,Debit Card,Delivered,39,11698.59,21.6,131.88
1025,2020,CA,Sports & Outdoors,Kids Toy Car,ReadMore,Net Banking,Delivered,31,15105.0,11.67,166.9
1026,2024,CA,Sports & Outdoors,Gaming Mouse,BrightMax,UPI,Delivered,34,20689.75,23.31,124.28
1027,2020,CO,Home & Kitchen,LED Desk Lamp,Fizzle,Net Banking,Delivered,30,17782.39,34.23,109.09
1028,2020,CA,Home & Kitchen,Smartwatch,CoreTech,Debit Card,Delivered,34,20564.16,23.59,149.09
1029,2024,IN,Clothing,Dress Shirt,UrbanStyle,Debit Card,Delivered,32,20138.51,9.38,189.07
1030,2020,IL,Books,Dress Shirt,ReadMore,Net Banking,Delivered,70,20951.68,12.76,131.74
1031,2024,CO,Home & Kitchen,Jeans,ReadMore,Amazon Pay,Shipped,69,13016.38,33.28,98.55
1032,2020,CA,Electronics,Gaming Mouse,Apex,Credit Card,Delivered,65,10089.39,25.79,99.02
1033,2021,CA,Electronics,Smartwatch,HomeEase,Net Banking,Delivered,67,15764.69,9.5,129.84
1034,2021,WA,Clothing,Jeans,NextPro,Cash on Delivery,Delivered,41,16189.9,17.92,130.09
1035,2024,WA,Home & Kitchen,Smartwatch,ReadMore,UPI,Shipped,61,15460.56,24.92,110.51
1036,2024,PA,Toys & Games,Smartwatch,CoreTech,Debit Card,Delivered,53,10270.69,21.88,175.44
1037,2021,WA,Clothing,Water Bottle,BrightMax,Debit Card,Delivered,46,10451.39,29.05,118.42
1038,2024,IL,Clothing,Water Bottle,Fizzle,Net Banking,Delivered,36,11282.71,12.15,153.66
1039,2021,IN,Electronics,Gaming Mouse,Fizzle,Net Banking,Delivered,67,8878.09,22.3,114.91
1040,2020,CA,Sports & Outdoors,Memory Card 128GB,BrightMax,Net Banking,Delivered,40,14679.83,18.23,101.11
1041,2020,TX,Sports & Outdoors,Gaming Mouse,BrightMax,Debit Card,Delivered,54,14423.86,24.57,194.84
